,GUBID,ISOALPHA,COUNTRYNM,NAME1,NAME2,NAME3,NAME4,NAME5,NAME6,CENTROID_X,CENTROID_Y,INSIDE_X,INSIDE_Y,CONTEXT,CONTEXT_NM,WATER_CODE,TOTAL_A_KM,WATER_A_KM,LAND_A_KM,UN_2000_E,UN_2005_E,UN_2010_E,UN_2015_E,UN_2020_E,UN_2000_DS,UN_2005_DS,UN_2010_DS,UN_2015_DS,UN_2020_DS,B_2010_E,F_2010_E,M_2010_E,A00_04B,A05_09B,A10_14B,A15_19B,A20_24B,A25_29B,A30_34B,A35_39B,A40_44B,A45_49B,A50_54B,A55_59B,A60_64B,A65PLUSB,A65_69B,A70PLUSB,A70_74B,A75PLUSB,A75_79B,A80PLUSB,A80_84B,A85PLUSB,A00_04F,A05_09F,A10_14F,A15_19F,A20_24F,A25_29F,A30_34F,A35_39F,A40_44F,A45_49F,A50_54F,A55_59F,A60_64F,A65PLUSF,A65_69F,A70PLUSF,A70_74F,A75PLUSF,A75_79F,A80PLUSF,A80_84F,A85PLUSF,A00_04M,A05_09M,A10_14M,A15_19M,A20_24M,A25_29M,A30_34M,A35_39M,A40_44M,A45_49M,A50_54M,A55_59M,A60_64M,A65PLUSM,A65_69M,A70PLUSM,A70_74M,A75PLUSM,A75_79M,A80PLUSM,A80_84M,A85PLUSM
28,{3F10A56E-A174-48B3-8E7A-98687CFC7ED8},GNB,Guinea-Bissau,Bolama/Bijagos,Bolama,,,,,-15.576076556533152,11.536818759694604,-15.576076556533152,11.536818759694604,0,Not applicable,L,143.34216546560612,0.0,143.34216546560612,10534,10919,11339,11861,12294,73.48849492948085,76.17437593839011,79.10442794810929,82.74606401733172,85.76680811306603,10287.991661184802,5193.389480543219,5094.602180641582,1551.099588516963,1383.6199939236358,1349.8599865028295,1193.179938861169,935.4004630972383,768.1520236949706,586.3449540125641,568.6547190975161,424.6017435183546,397.4381929952426,274.40498442781023,206.9625009545363,212.05166378951827,436.22090779245497,153.58167073603855,282.6392370564165,118.92595353841608,163.71328351800042,74.71938936439139,88.99389415360903,0.0,0.0,756.9590974228609,652.2599654506649,636.9457640577169,565.3753126498577,497.5552779096592,422.8594792787493,320.66062508499385,308.4717709150965,218.46177089123853,208.7731944997816,146.57878476107422,113.76263891904269,116.26291669748319,228.46288200500052,85.94704863389214,142.51583337110839,59.38159723796185,83.13423613314656,37.504166676607475,45.6300694565391,0.0,0.0,794.1404910941019,731.3600284729706,712.9142224451125,627.8046262113113,437.8451851875793,345.2925444162212,265.6843289275703,260.18294818241964,206.1399726271161,188.66499849546105,127.82619966673604,93.19986203549361,95.78874709203511,207.75802578745444,67.6346221021464,140.1234036853081,59.544356300454254,80.57904738485384,37.21522268778391,43.36382469706994,0.0,0.0
29,{946BB602-EFAF-452E-9570-F6A55503B0D7},GNB,Guinea-Bissau,Biombo,Prabis,,,,,-15.750150713684018,11.814321864298368,-15.750150713684018,11.814321864298368,0,Not applicable,L,163.8865796430243,8.294535876516013,155.5920303051171,23836,30138,38178,48716,61595,153.19550720726141,193.69886710070662,245.3724649336644,313.1008696555188,395.87503215435754,34639.08116604995,18035.94357589113,16603.137590158814,5590.435704088302,4934.885645979892,4501.464058043437,4034.58052047128,3257.033420336155,2862.8430822991195,1901.5067781178384,1814.2871963084585,1240.7865958023735,1190.496098261105,827.9322247255493,616.1620489886512,588.7850200885532,1277.8827725392375,422.90181177397676,854.9809607652609,334.0168275645914,520.9641332006695,216.3443512616321,304.6197819390373,0.0,0.0,2775.803502455868,2406.4292542082753,2144.7891616995635,2088.356984883959,1739.503528205677,1577.9022945973554,1020.176495160018,1004.7859014830349,636.5109813552266,660.3297572838908,486.2694716513447,355.449425396989,355.81586810358385,783.82094940635,268.6025039340133,515.2184454723366,205.9408011062967,309.2776443660399,130.4536035477609,178.824040818279,0.0,0.0,2814.632201632435,2528.4563917716164,2356.6748963438736,1946.223535587321,1517.5298921304773,1284.9407877017638,881.3302829578205,809.5012948254234,604.2756144471472,530.1663409772141,341.6627530742045,260.71262359166224,232.96915198496933,494.06182313288764,154.29930783996338,339.7625152929242,128.0760264582947,211.68648883462959,85.89074771387124,125.79574112075831,0.0,0.0
30,{9BF8171A-686F-4A78-96CA-45D6EF483B0C},GNB,Guinea-Bissau,Quinara,Empada,,,,,-15.284156218080193,11.497455129798155,-15.284156218080193,11.497455129798155,0,Not applicable,L,656.6918046490273,8.142385467045068,648.5494191819822,16550,18019,19654,21595,23510,25.518487119878355,27.783541958494745,30.304552619582427,33.29738545944248,36.25012883313233,17832.12932507804,8995.97687079492,8836.15245428312,3166.707328705099,2741.3205638845,2304.604825266529,1948.5072029124578,1519.6755437766958,1329.6989519423264,949.0837653291728,831.7014465077118,593.8192168319498,618.9349047043893,444.4121194707405,383.6312987193758,307.0866213821329,692.9455356449588,227.77897929128272,465.16655635367607,147.05109857548442,318.1154577781917,124.17708109297918,193.9383766852125,0.0,0.0,1558.9221959553338,1302.401752429624,1049.9576837159007,948.0483134162433,803.9193468495848,740.4443676343695,498.77357520946714,451.60409524219705,332.2245471768838,336.0097523594425,235.8473998363505,204.692249487598,160.14329618517627,372.9882952967468,121.12656584187874,251.86172945486805,78.61579994545015,173.24592950941792,65.22199699178087,108.02393251763706,0.0,0.0,1607.7851327497654,1438.9188114548758,1254.6471415506273,1000.4588894962147,715.7561969271112,589.2545843079572,450.3101901197058,380.0973512655148,261.5946696550659,282.92515234494675,208.56471963439003,178.9390492317778,146.9433251969566,319.957240348212,106.652413449404,213.304826898808,68.43529863003424,144.86952826877373,58.95508410119831,85.91444416757544,0.0,0.0
31,{FAD92D79-4BE9-4903-B1C2-042147DE1180},GNB,Guinea-Bissau,Cacheu/Calequisse,Canchungo,,,,,-16.004447441835286,12.040748716454976,-16.004447441835286,12.040748716454976,0,Not applicable,L,643.7831454139192,0.2582029874810765,643.5249424264381,44575,46514,48626,51207,53433,69.2669344437965,72.28002666783512,75.56195074064046,79.57267329362844,83.0317466771818,44119.16359550198,24045.54474300597,20073.618852496,7051.562309927438,6199.8835055599475,5240.979106077406,4707.865427648304,3986.4791535553472,3498.6990289972136,2459.012964049971,2260.67230876672,1732.3856735403085,1606.9263462110584,1265.4911278868335,1004.1643116730008,908.3581078596593,2196.684223748758,671.074656456512,1525.609567292246,516.4150204107058,1009.1945468815404,391.44532872106316,617.7492181604772,0.0,0.0,3650.873401824281,3140.223489168709,2561.205160748637,2358.834650085719,2202.7060497216976,1995.6119030605043,1406.8976902229222,1316.899993834744,1035.4707333059675,970.5828914349333,792.5763980262723,613.0782300918405,575.7863669475679,1424.7977845321725,416.67441753200507,1008.1233670001677,332.64341924691104,675.4799477532565,256.8166308535569,418.6633168996997,0.0,0.0,3400.688908103157,3059.6600163912394,2679.773945328768,2349.030777562585,1783.7731038336497,1503.0871259367093,1052.115273827049,943.7723149319758,696.914940234341,636.343454776125,472.91472986056135,391.0860815811602,332.57174091209123,771.8864392165857,254.4002389245069,517.4862002920788,183.77160116379483,333.714599128284,134.6286978675063,199.0859012607777,0.0,0.0
32,{3D235C7F-75F4-4CCF-B61E-4146D6909D41},GNB,Guinea-Bissau,Bafata,Bafata,,,,,-14.591419508472676,12.248948992088609,-14.591419508472676,12.248948992088609,0,Not applicable,L,610.1372996366315,0.0,610.1372996366315,62982,69873,77659,86946,96454,103.22594609034564,114.52012529247598,127.28118744133488,142.50235160476316,158.08572932263505,70460.83055364518,36300.26401499863,34160.566538646555,12605.883963153094,11175.87367230636,8873.520803424053,8257.171478854172,6202.733022466529,5678.644907205225,3611.154519936673,3430.984735895124,2291.3174044620637,2220.214525653627,1539.6510698214593,1270.3810842007995,1006.056308163524,2297.243058102479,783.636014577978,1513.6070435245008,541.4644572457908,972.14258627871,408.6296545921823,563.5129316865277,0.0,0.0,6186.500610429986,5541.050331274218,4418.17731846029,4221.034352761625,3373.530073174483,3163.758732448857,2013.5242404098508,1897.0625596056573,1263.188290891267,1160.4073496996145,801.20023782162,595.6383554383148,488.6479559043418,1176.5436066785082,376.04494524727517,800.498661431233,275.3687332267826,525.1299282044505,212.5776462871724,312.55228191727815,0.0,0.0,6419.383352723106,5634.823341032144,4455.343484963762,4036.137126092547,2829.2029492920465,2514.886174756366,1597.6302795268225,1533.922176289467,1028.1291135707972,1059.8071759540126,738.4508319998398,674.7427287624847,517.4083522591823,1120.6994514239702,407.5910693307029,713.1083820932678,266.0957240190081,447.01265807425966,196.05200830500996,250.9606497692496,0.0,0.0
33,{6F320DFF-2504-4DED-AE01-B128341FBD3D},GNB,Guinea-Bissau,Bafata,Contuboel,,,,,-14.625539867744624,12.55596575092357,-14.625539867744624,12.55596575092357,0,Not applicable,L,1336.0753544580748,0.0,1336.0753544580748,42234,45607,49340,53771,58063,31.61049252130732,34.1350507273586,36.929054813688104,40.24548452344594,43.45787818498525,44767.072821775364,22883.568190498867,21883.504631276497,8012.252981331611,7102.768441250889,5639.3296721827555,5246.504780062823,3939.0701281025426,3605.4773716656982,2292.772570632384,2178.543637248983,1454.9366890407584,1410.4371131258,978.130934523918,807.7335243002292,639.4975916981822,1459.6173866087865,498.16327924677694,961.4541073620096,344.05438719208325,617.3997201699266,259.6005824315295,357.7991377383969,0.0,0.0,3899.9498328949767,3493.060079406274,2785.204589777287,2660.926306374759,2126.6623691852456,1994.4231993014168,1269.3191222962785,1195.9020580798385,796.3097838656619,731.5170133372976,505.0740200914111,375.48847903468317,308.04207967921883,741.6892571745152,237.05750855428758,504.63174862022765,173.59155243947362,331.04019618075415,134.00825576856178,197.0319404121923,0.0,0.0,4112.303148436635,3609.708361844615,2854.125082405468,2585.5784736880632,1812.4077589172973,1611.0541723642807,1023.4534483361052,982.6415791691444,658.6269051750966,678.9200997885024,473.0569144325068,432.245045265546,331.45551201896325,717.9281294342717,261.10577069248944,456.82235874178207,170.4628347526097,286.3595239891724,125.59232666296772,160.76719732620464,0.0,0.0
34,{94895879-7E0F-42D3-B3CE-E4B98843AD7C},GNB,Guinea-Bissau,Gabu,Sonaco,,,,,-14.400260810629378,12.419297867679624,-14.400260810629378,12.419297867679624,0,Not applicable,L,800.2581671955546,0.0,800.2581671955546,38106,40022,42112,44635,46878,47.617133522722604,50.01136088401838,52.62301807875124,55.77575066358904,58.57859616013727,38208.238012206006,20141.0900197662,18067.147992439808,6728.074542917623,6358.859621822822,4894.469076909747,4317.410780369044,3411.7256639093853,2997.6298014337567,2017.3617054124575,1818.3839294964807,1324.8175876480107,1150.8776918604774,813.2813940982236,650.8253063433124,523.2658803834333,1201.2550296012355,387.60958257326064,813.6454470279747,301.5271710888353,512.1182759391395,205.38464630850558,306.733629630634,0.0,0.0,3388.0856004379457,3236.814789905082,2511.285732594631,2285.9968776626683,1925.9913763693635,1730.3858502966793,1152.3220485371335,1009.4234589645796,735.8040557617396,607.747130618825,425.4610469829971,285.0360681487163,261.4416272605716,585.2943562252681,180.9541393921423,404.3402168331256,143.84997831804375,260.49023851508184,97.23192978904808,163.25830872603382,0.0,0.0,3339.988942479677,3122.0448319177403,2383.1833443151168,2031.4139027063761,1485.7342875400225,1267.2439511370778,865.0396568753242,808.9604705319017,589.0135318862709,543.1305612416527,387.82034711522635,365.7892381945961,261.82425312286176,615.9606733759675,206.65544318111827,409.30523019484934,157.67719277079158,251.62803742405768,108.15271651945751,143.47532090460018,0.0,0.0
35,{ACCDBEFA-37AA-4AF4-AF1E-5E00F483C853},GNB,Guinea-Bissau,Bafata,Gamamudo/Ganadu,,,,,-14.816223979613126,12.30997936800112,-14.816223979613126,12.30997936800112,0,Not applicable,L,1020.5999021153984,5.575978903307048,1015.0239232120916,23914,25607,27469,29683,31781,23.56003583080388,25.227976813556694,27.06241633504857,29.243645712375656,31.31059206902977,24922.712759398306,12830.671940862683,12092.040818535621,4458.988625366217,3953.132237518898,3138.73388568648,2920.662601307848,2193.877748120327,2008.471302321104,1277.2229198357832,1213.507259238741,810.4194955601762,785.3038914189449,544.5861149501607,449.37714466661185,355.86768924845893,812.5618441585551,277.1943419973394,535.3675021612156,191.52334215987148,343.8441600013443,144.53540252653374,199.30875747481053,0.0,0.0,2186.6772032725917,1958.5366921577372,1561.6465964628196,1491.9645490462176,1192.4061387997567,1118.2604726874292,711.6992031517735,670.534719624528,446.4858589807554,410.15696237387914,283.19180836213417,210.53401514838177,172.71724564293038,415.8604751517505,132.9166456060455,282.943829545705,97.3316854484568,185.61214409724815,75.13758137804436,110.47456271920382,0.0,0.0,2272.311422093625,1994.595545361161,1577.0872892236605,1428.69805226163,1001.4716093205703,890.2108296336745,565.5237166840096,542.9725396142131,363.933636579421,375.1469290450657,261.39430658802644,238.84312951823009,183.15044360552852,396.70136900680467,144.27769639129392,252.42367261551084,94.19165671141468,158.2320159040961,69.39782114848938,88.83419475560673,0.0,0.0
36,{F8571893-7F32-4E2D-8CDE-FEB7AE521A0E},GNB,Guinea-Bissau,Quinara,Fulacunda,,,,,-15.130416589683628,11.78822104744518,-15.130416589683628,11.78822104744518,0,Not applicable,L,808.6493897516021,51.746564902314994,756.9028248492874,9719,11135,12780,14776,16927,12.840485833746524,14.711267595304818,16.88459810219987,19.521660528803228,22.363504857272087,11595.381995779586,5925.728697089309,5669.653298690275,2058.49939326579,1781.1752786375573,1496.6515772862967,1266.4249301144534,988.8084953730784,865.8281264512013,617.4847950294261,541.3622856419998,386.6895441597069,402.86944184768,289.1787899241222,249.64752262912828,199.77291233935463,450.9889030797913,148.21987854467986,302.7690245351115,95.695929747997,207.07309478711448,80.79040345111287,126.28269133600165,0.0,0.0,1026.8756940774263,857.9034328741742,691.6163154357864,624.4877213141765,529.5487096278996,487.73718528929703,328.5465192294792,297.47556995033415,218.83921683644826,221.332564618108,155.35474639572575,134.83257619283356,105.48779076252985,245.69065448509213,79.78712901311346,165.9035254719787,51.78491546524191,114.11861000673679,42.96230023783033,71.15630976890648,0.0,0.0,1031.6236991883634,923.2718457633832,805.0352618505102,641.9372088002771,459.25978574517893,378.09094116190437,288.93827579994695,243.88671569166576,167.85032732325868,181.53687722957199,133.8240435283965,114.81494643629473,94.28512157682479,205.29824859469917,68.43274953156639,136.8654990631328,43.9110142827551,92.95448478037771,37.82810321328254,55.126381567095144,0.0,0.0
37,{4905B02E-4089-4D22-929E-C71FDEF22240},GNB,Guinea-Bissau,Quinara,Buba,,,,,-14.984096045699422,11.613044212740338,-14.984096045699422,11.613044212740338,0,Not applicable,L,809.6301949358261,15.040998348010307,794.5891852665491,14491,16772,19448,22717,26292,18.237096941029872,21.107762742043548,24.475540770764535,28.589616397030955,33.08879668577444,17645.59345557406,8851.136026976908,8794.457428597152,3134.021075497621,2713.5612770489065,2281.7795656207018,1928.5221822050414,1503.3545119175535,1314.9968282187665,938.9283271564057,822.6367787247178,587.2358112034335,612.1899030669944,439.63067774634055,379.4912685912461,303.8148349776303,685.4304135987022,225.3255067501216,460.1049068485807,145.46241045561794,314.6424963929628,122.84877571458016,191.79372067838256,0.0,0.0,1533.822575363619,1281.432271124667,1033.0527095183434,932.7841437026417,790.9757434775778,728.5227510552266,490.7430092637055,444.3329873718665,326.8755245591874,330.59978557519923,232.05010945919528,201.39657648125217,157.56488913895976,366.98295088546814,119.17635251237681,247.80659837309128,77.35003648639842,170.45656188669284,64.17188212204907,106.28467976464377,0.0,0.0,1600.1985001340022,1432.1290059242394,1248.7268561023586,995.7380385024001,712.3787684399757,586.4740771635397,448.18531789269997,378.3037913528514,260.3602866442461,281.5901174917951,207.58056828714527,178.09469210999399,146.24994583867053,318.44746271323424,106.14915423774474,212.29830847548948,68.11237396921953,144.18593450626994,58.676893592531115,85.50904091373881,0.0,0.0
38,{05CEF66D-522E-4AE5-B7F6-210C3C7899D5},GNB,Guinea-Bissau,Bafata,Xitole,,,,,-14.692210429021756,11.766000396543626,-14.692210429021756,11.766000396543626,0,Not applicable,L,1231.5334992174392,12.21606791922748,1219.317431298213,14417,16628,19213,22363,25792,11.823828340295401,13.637137937326205,15.757176520919435,18.34058910827676,21.152818239085732,17432.38000329423,8971.57931171428,8460.80069157995,3118.924604424637,2765.0843252959703,2195.436699704479,2042.8850379623434,1534.4947449942845,1404.8007718566964,893.3377318180555,848.7752685766217,566.8402668618991,549.2839853376847,380.91354639670476,314.3300442772495,248.91928712944485,568.353688658158,193.89028865926412,374.46339999889386,133.96304781799228,240.50035218090164,101.09603800772123,139.4043141731804,0.0,0.0,1528.9883529637336,1369.4658666032622,1091.9487585381164,1043.2250425954069,833.7650822438319,781.920274176679,497.6407998419046,468.8573946942543,312.1959094478569,286.79368743502096,198.01595589528048,147.21151186960873,120.76892581529148,290.78174959403265,92.9391877056658,197.8425618883669,68.05714771357057,129.78541417479636,52.53838409480735,77.24703007998902,0.0,0.0,1589.936251460904,1395.6184586927081,1103.4879411663628,999.6599953669363,700.7296627504521,622.8804976800175,395.69693197615095,379.9178738823675,254.64435741404213,262.49029790266377,182.8975905014243,167.11853240764074,128.15036131415334,277.57193906412533,100.95110095359834,176.620838110527,65.90590010442172,110.71493800610529,48.55765391291389,62.157284093191386,0.0,0.0
